product_link,product_name,images,price
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosHaH_KRopJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosndH_jpH_17bm-srcHi6sKFHmFiqfuNPfYagVY2gmUEH_1fHp1dHAKDUMVj9RosQR-BUstaopKXHp1Fos1dHA1ao_yR6mFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z92HqB1h_92-o1Y11_uoqj77_BzsoJNEZ3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoepzR_SB-r7BWo9giQ1NDZ325q1Y1__uoHj17_32uPV2J3MWqepnF_jz-Hjh9Z_ovuJu7_jzDqV21192vz72D_1PVHJB2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3Jp1MgszfxN3ux6QJB2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_ovepzE_BzCHjN1gRP6uJjh_M2soJBXHA7ibm-Orfua9fBjUstiHmUDUMVDgaUEUMW79RCtrMVpgZUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDhop1NbAJdHAHDH_KfoV7DUMNwyfVXgcBjy9zB9fVjraUEH_Hpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_KfoZUDUsJNo_UibmUh6Ay7UiFiH_jpomUDUsHfUBOY?page=5&dv=desktop&src=search&is_search=1&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fraynooptik%2Fkacamata-pria-club-master-sunglasses%3Fsrc%3Dtopads&keywords=kacamata&ob=23&t=desktop,Kacamata pria Club master Sunglasses,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/8/27/c4bc19bd-b018-4858-94fc-8b8fd9e15e65.jpg.webp,Rp225.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosrOosrOHArDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosndH_jpH_17bm-srcHi6sjOHmFiqfuNPfYagVY2gmUEHsnpoAypop1DUMVj9RosQR-BUstaopKXHpnd6_HpH_rhosJNo_rDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O1_92ouJjhZ3BRq3-W69ugHBu2_fB-o1OEqR2gucPN_BHhq7NW1MWHuVJF_32gPVBkypuo1pnF_OPcQJNJ__zgQuuR3uzzq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGrMzc63hBz7gkgJo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81NEgRuo8jJ7_Ozo8jO1yRx6qj1O_Bzsq3gzv_7ibm-Orfua9fBjUstiHmUDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pJRo_KDH_jpHiFh6_1a9ZFiQBYsy3Njq3zxPcuwy3zpUsthHpHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUh6AyOUiFiH_jOHiUDUsJdoseibmUh6_H7UiFiHpyi997?keywords=kacamata&t=desktop&page=5&src=search&management_type=1&dv=desktop&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fdomas-kacamata%2Fkacamata-bulat-korea-wanita-gratis-lensa-radiasi-minus-lensa-crmc%3Fsrc%3Dtopads&ob=23,kacamata bulat korea wanita gratis lensa radiasi minus - Lensa CRMC,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/10/10/7dc9d65d-9b46-4862-8275-be1dc96fba6b.jpg.webp,Rp110.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosKf6_KFHseDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosndH_jpH_17bm-srcHi6sJFo_nDUMWB89P5rMzwq3ei6sUFosyO6_rdbm-xgVYpyfYagZUEHsrdbsnFHAef6_nao_1NHseObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke9uouVVd_7zsH1B2PfBiQ_BO3_-uq1Y2Z_uo8MWE3uzS81N_H3W6Qu-0_VzzHJOk39zgqMHO_uHFHJY9zMh6zJ7733OuPOB113BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZS-jzsBDg1PcqMzAZ9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B68MPO_1zCP7NJ3_uozJjh_Bz081NJu3BM1_7YUiFiP9oBrBY2gmUEUsnibm-xQcri6i-0PVYB8cVsPmUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDhop1NbAJdHAHDH_Kfou7DUMNwyfVXgcBjy9zB9fVjraUEH_Hpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_KfoZUDUsJNo_UibmUh6Ay7UiFiH_jpomUDUsHfUBOY?keywords=kacamata&page=5&dv=desktop&is_search=1&t=desktop&src=search&r=https%3A%2F%2Fwww.tokopedia.com%2Far-olshop808%2Fkacamata-sepeda-razor-blades-kacamata-razorblades-sunglass-polarized-1%3Fsrc%3Dtopads&ob=23&management_type=1,Kacamata Sepeda Razor Blades Kacamata RazorBlades Sunglass Polarized 1,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/8/12/17109177/17109177_9997f47b-b6c8-43a6-97c7-4709807602ee_768_768.webp,Rp115.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AnNHAJRHAeDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosndH_jpH_17bm-srcHi6sJFHAnDUMWB89P5rMzwq3ei6sUfosHhop1hbm-xgVYpyfYagZUEHsrRbsraoAjOH_n7osjf6AK7bm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke9uouJ7p_Bo-r7BWo9giQ1NDZ325q1Y1__uoHj17_32uPV2J3MWqepnF_jz-Hjh9Z_ovuJu7_jzDqV21192vz72D_1PVHJB2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3Jp1Mgq3cxt3_ozq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-P7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1OkypoHqMoN_jz0H1O1e_C6qMDa_7zSHJBXHA7ibm-Orfua9fBjUstiHmUDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pJRo_jDH_KFHaFh6AyO9ZFiQBYsy3Njq3zxPcuwy3zpUsthHpHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUh6AyOUiFiH_jOHiUDUsJdoseibmUh6_H7UiFiHpyi997?is_search=1&r_replacement=new&keywords=kacamata&ob=23&dv=desktop&management_type=1&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fernahshop%2Fkacamata-lensa-photocromik-2125-bisa-buat-lensa-minus-normal-cyl%3Fsrc%3Dtopads&page=5&src=search,kacamata lensa photocromik 2125 bisa buat lensa minus/normal /cyl,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/12/5/c9c1e790-38b2-43da-8ec7-ac14b363e20d.jpg.webp,Rp150.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosKf6_KFHsJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosndH_jpH_17bm-srcHi6sJFo_nDUMWB89P5rMzwq3ei6sUFosyO6_rdbm-xgVYpyfYagZUEHsrRbsyN6AehHp1ao_1NHseDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32CP1O119xvzcHhZ3BRq3-W69ugHBu2_fB-o1OEqR2gucPN_BHhq7NW1MWHuVJF_32gPVBkypuo1pnF_OPcQJNJ__zgQuuR3uzzq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGrMzc63hBz7gkgJo-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81NEyRu6qMD7_jzV8jN1Z_V6ucWN_joG6ZUDUSupg9-wq3ei6iUFUiFiy3hSUstiqRzwg9xxyReibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QH_rO6ZFh6AnpbAJdosuPbm-X9foxQMz2gcV7guYxgIHi6sJpHaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsJdos1ibmUh6_1aUiFiH_KfomUDUsJNHpeibmUpoi-Pwe?r=https%3A%2F%2Fwww.tokopedia.com%2Far-olshop808%2Fkacamata-sepeda-mtb-oak-ley-quantum-minus-plus-motor-frame-polarized-6%3Fsrc%3Dtopads&src=search&dv=desktop&management_type=1&page=5&ob=23&is_search=1&t=desktop&keywords=kacamata,Kacamata Sepeda MTB Oak*Ley Quantum Minus Plus Motor Frame Polarized 6,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2019/4/6/17109177/17109177_ef7d3bfb-b6b0-4479-a21f-6e1e45c4583e_768_768.jpg.webp,Rp195.000
https://www.tokopedia.com/marketstores-1/kacamata-face-shield-nagita-anti-fog-ready-import?whid=0,kacamata face shield nagita anti fog ready import,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/9/3/f61c97a7-625b-4d39-9bd6-e617a0de63b1.jpg.webp,Rp2.450
https://www.tokopedia.com/oila/kacamata-fashion-wanita-retro-round-mocha-sunglasses-jgl106-cream?whid=0,kacamata fashion wanita retro round mocha sunglasses jgl106,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2019/9/26/7907015/7907015_af6e13ea-ebfd-4eae-88a4-e9ec14671939_600_600.webp,Rp15.500
https://www.tokopedia.com/dtujakarta/face-shield-kacamata-anti-oil-mask-original-box-box-takumi?whid=0,Face Shield Kacamata Anti Oil Mask Original BOX,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/9/2/20170098/20170098_f84bd954-9884-4aa9-a728-336025091665_2048_2047.webp,Rp5.500
https://www.tokopedia.com/greyjack/grey-jack-kacamata-hitam-wanita-sunglasses-1108?whid=0,Grey Jack/ Kacamata Hitam Wanita/ Sunglasses /1108,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2019/7/3/64777077/64777077_558aa931-c3f6-46f7-a56a-f73a23dfbeb0_2048_2048.webp,Rp199.000
https://www.tokopedia.com/accterbaik/kacamata-mata-kucing-korea-wanita-keren-trendy-fashion-kmd42-coffee?whid=0,Kacamata Mata Kucing Korea Wanita Keren Trendy Fashion KMD42,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2019/12/23/15111996/15111996_93650346-f09b-41ef-9b79-d598afd6405e_640_640.webp,Rp5.450
https://www.tokopedia.com/greyjack/grey-jack-face-shield-kacamata?whid=0,Grey Jack face shield kacamata,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/8/5/64777077/64777077_58415bc3-2877-440e-b888-3a698ac93858_1000_1000.webp,Rp4.900
https://www.tokopedia.com/revshop/kacamata-korea-kotak-free-lensa-minus?whid=0,Kacamata Korea Kotak Free Lensa Minus,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2019/5/7/345576900/345576900_12e6d139-e5e8-4384-b8dd-9c5542d0dfd7_2048_2048.jpg.webp,Rp135.000
https://www.tokopedia.com/thewinnerfiz/kacamata-baca-lensa-kaca-asli-bisa-di-lipat-stanlis?whid=0,kacamata baca lensa kaca asli bisa di lipat stanlis,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2019/1/19/2608144/2608144_547027cf-4ddc-4c46-afbd-1e631c200a8f_800_800.jpg.webp,Rp60.000
https://www.tokopedia.com/shenicmir/kacamata-anti-virus-korona-corona-debu-google?whid=0,kacamata anti virus / korona / corona / debu / google,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/3/22/3492371/3492371_cda78896-717b-478a-8bb5-2c189e1312e9_877_877.jpg.webp,Rp7.000
https://www.tokopedia.com/dokterkacamataid/frame-kacamata-baca-lensa-minus-plus-pria-wanita-korea-fashion-dbp9132-hitam?whid=0,Frame Kacamata Baca Lensa Minus Plus Pria Wanita Korea Fashion DBP9132,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2019/10/25/79766593/79766593_7edfe51f-f6d8-4727-a299-9768c0c76465_1000_1000.webp,Rp120.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_nO6_nho_JDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstfbm-7q3OBUsthosndH_jpH_17bm-srcHi6sKFHmFiqfuNPfYagVY2gmUEH_KN6AeaHpUDUMVj9RosQR-BUstaoprXHpraoprao_HRoseabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-8jhkyRPo8MoR_92sP7OEyRPo8MoR_92oq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAoIxoqjVR_1zCP7OJe9PozJVR_1zCP7O_Z9o-Q_ufyMO6QJBkQfBvuJ7O__-VoJOku9zqzV203jHFHJNJZ_-Hu7jp_OzVPJNJQcxquVVE_7PGQJOIz_C-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBxHO-M3BxtqVjp13BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqMHp_c2oH7OkypooqBuE_S2gHJO2Zsjibm-Orfua9fBjUstiHmUDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pJRo_jDH_KFHaFh6AyO9ZFiQBYsy3Njq3zxPcuwy3zpUsthHpHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUh6AyOUiFiH_jOHiUDUsJdoseibmUh6_H7UiFiHpyi997?keywords=kacamata&page=5&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fzonakacamataid%2Fframe-kacamata-pria-wanita-round-vintage-2736-black-minus-by-zk%3Fsrc%3Dtopads&is_search=1&ob=23&dv=desktop&management_type=1&src=search,Frame Kacamata -Pria/Wanita -Round Vintage 2736 Black- Minus by zk,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/8/17/9ccf51c4-effd-4184-8b1c-38f37a6f5ce5.jpg.webp,Rp234.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosKf6_KFoAeDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstRbm-7q3OBUsthosndH_jpH_17bm-srcHi6sJFo_nDUMWB89P5rMzwq3ei6sUFosyO6_rdbm-xgVYpyfYagZUEHsrRbs1pH_HdoA1ao_1NHse7bm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke9uouVVd_7zsH1B2PfBiQ_BO3_-uq1Y2Z_uo8MWE3uzS81N_H3W6Qu-0_VzzHJOk39zgqMHO_uHFHJY9zMh6zJ7733OuPOB113BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZS-jzsBDg1PcqMzAZ9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B68MoO_Bzo8JOEgpC6uJjh_Bz081NJ13BM1_7YUiFiP9oBrBY2gmUEUsnibm-xQcri6i-0PVYB8cVsPmUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDhop1NbAJdHAHDH_Kfou7DUMNwyfVXgcBjy9zB9fVjraUEH_Hpbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiH_KfoZUDUsJNo_UibmUh6Ay7UiFiH_jpomUDUsHfUBOY?src=search&is_search=1&page=5&t=desktop&management_type=1&keywords=kacamata&ob=23&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Far-olshop808%2Fkacamata-sepeda-roadbike-mtb-kacamata-quantum-frame-minus-frame-plus-2%3Fsrc%3Dtopads,Kacamata Sepeda Roadbike MTB Kacamata Quantum Frame Minus Frame Plus 2,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2019/4/6/17109177/17109177_5135e3d0-820f-4ac4-afc1-23d2056670ae_768_768.jpg.webp,Rp195.000
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosHFoAHNHs1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstdbm-7q3OBUsthosndH_jpH_17bm-srcHi6sJFHAnDUMWB89P5rMzwq3ei6sUhoAya6_JFbm-xgVYpyfYagZUEHsrfbs1hosUp6Ar7HsHF6_yRbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke9uouJ7p_Bo-r7BWo9giQ1NDZ325q1Y1__uoHj17_32uPV2J3MWqepnF_jz-Hjh9Z_ovuJu7_jzDqV21192vz72D_1PVHJB2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3Jp1Mgq3cxt3_ozq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-P7B2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Okyp-HqBud_M2-8jYJypCoqjOR_OzgH7BXHA7ibm-Orfua9fBjUstiHmUDUMVDgaUEUMW79fudy3o7UiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pJRo_KDH_jpHiFh6_1a9ZFiQBYsy3Njq3zxPcuwy3zpUsthHpHDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUh6AyOUiFiH_jOHiUDUsJdoseibmUh6_H7UiFiHpyi997?t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fmitromata%2Fframe-dior-lensa-supersin-mc%3Fsrc%3Dtopads&src=search&is_search=1&management_type=1&keywords=kacamata&page=5&ob=23&dv=desktop,frame Dior & lensa supersin MC,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/8/26/cd7ad2af-6229-493d-9924-7a1a481fbb54.jpg.webp,Rp145.000
